year,month,day_of_week,week_of_year,is_weekend,academic_period_encoded,is_exam_period,is_break_period,days_since_semester_start,sin_day,cos_day,sin_week,cos_week,temperature_2m_mean,relative_humidity_2m_mean,pm2_5_mean,pm10_mean,precipitation_sum,wind_speed_10m_mean,temperature_range,heat_humidity_index,is_rainy_day,is_hot_day,is_humid_day,is_high_pollution,temp_humidity_interaction,pollution_weather_stress,pollution_respiratory_risk_lag1,temp_systemic_risk_lag1,respiratory_digestive_interaction_lag1,pain_systemic_interaction_lag1,systemic_respiratory_combo_lag1,respiratory_count,digestive_count,pain_musculoskeletal_count,dermatological_trauma_count,neuro_psych_count,systemic_infectious_count,cardiovascular_chronic_count,other_count,visit_count_lag_1,visit_count_lag_3,visit_count_lag_7,visit_count_lag_14,respiratory_count_lag_1,respiratory_count_lag_3,respiratory_count_lag_7,respiratory_count_lag_14,digestive_count_lag_1,digestive_count_lag_3,digestive_count_lag_7,digestive_count_lag_14,pain_musculoskeletal_count_lag_1,pain_musculoskeletal_count_lag_3,pain_musculoskeletal_count_lag_7,pain_musculoskeletal_count_lag_14,dermatological_trauma_count_lag_1,dermatological_trauma_count_lag_3,dermatological_trauma_count_lag_7,dermatological_trauma_count_lag_14,neuro_psych_count_lag_1,neuro_psych_count_lag_3,neuro_psych_count_lag_7,neuro_psych_count_lag_14,systemic_infectious_count_lag_1,systemic_infectious_count_lag_3,systemic_infectious_count_lag_7,systemic_infectious_count_lag_14,cardiovascular_chronic_count_lag_1,cardiovascular_chronic_count_lag_3,cardiovascular_chronic_count_lag_7,cardiovascular_chronic_count_lag_14,other_count_lag_1,other_count_lag_3,other_count_lag_7,other_count_lag_14,visit_count_rolling_3d,visit_count_rolling_std_3d,visit_count_rolling_7d,visit_count_rolling_std_7d,visit_count_rolling_14d,visit_count_rolling_std_14d,visit_count_rolling_30d,visit_count_rolling_std_30d,respiratory_count_rolling_3d,respiratory_count_rolling_std_3d,respiratory_count_rolling_7d,respiratory_count_rolling_std_7d,respiratory_count_rolling_14d,respiratory_count_rolling_std_14d,respiratory_count_rolling_30d,respiratory_count_rolling_std_30d,digestive_count_rolling_3d,digestive_count_rolling_std_3d,digestive_count_rolling_7d,digestive_count_rolling_std_7d,target,date
2023,5,5,20,True,0,False,True,292,0.6680638642135335,-0.7441039398713607,-0.9749279121818236,-0.2225209339563146,28.36792,79.134605,15.59,22.55,4.4,4.5767183,10.3,22.448841438716,False,True,False,False,2244.8841438716,0.7224925666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9684683962230103,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.43417248545530424,0.0,0.0,0.0,0.0,0.0,2023-05-20
2023,5,6,20,True,0,False,True,293,0.6551563572090853,-0.7554933140726803,-0.7818314824680299,0.6234898018587334,27.978333,83.69359,15.4,22.38,16.6,4.268582,9.899998999999998,23.416071309854697,True,True,True,False,2341.60713098547,0.7044473333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9684683962230103,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.43417248545530424,0.0,0.0,0.0,0.0,0.0,2023-05-21
2023,5,0,21,False,0,False,True,294,0.6420547132365637,-0.766658819300159,0.0,1.0,27.90542,84.45222,18.74,27.08,9.9,5.565947,9.75,23.566746690324,True,True,True,False,2356.6746690324,0.8559807333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9684683962230103,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.43417248545530424,0.0,0.0,0.0,0.0,0.0,2023-05-22
2023,5,1,21,False,0,False,True,295,0.6287628145958344,-0.7775971469736269,0.7818314824680298,0.6234898018587336,27.945002,83.27413,23.36,33.69,8.1,4.316487,9.65,23.2709572939826,True,True,True,False,2327.0957293982597,1.0592202666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9684683962230103,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.43417248545530424,0.0,0.0,0.0,0.0,0.0,2023-05-23
2023,5,2,21,False,0,False,True,296,0.6152845999633276,-0.7883050558305255,0.9749279121818236,-0.22252093395631434,27.061666,84.16677,21.58,31.01,13.1,4.5410933,9.950000999999997,22.7769301803882,True,True,True,False,2277.69301803882,0.9598065242133332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.9643054793328074,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.43417248545530424,0.0,0.0,0.0,0.0,0.0,2023-05-24
2023,5,3,21,False,0,False,True,297,0.6016240632249226,-0.7987793728863649,0.43388373911755823,-0.900968867902419,27.190834,81.81335,8.69,12.53,1.0,5.828064,9.35,22.245732188339,False,True,True,False,2224.5732188339,0.3789709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.827681986794674,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.25370813170246165,0.0,0.0,0.0,0.0,0.0,2023-05-25
2023,5,4,21,False,0,False,True,298,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,27.811668,71.93274,8.73,13.19,0.6,9.697326,9.35,20.0056948321032,False,True,False,False,2000.56948321032,0.3865353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7611243951073945,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1825741858350543,0.0,0.0,0.0,0.0,0.0,2023-05-26
2023,5,5,21,True,0,False,True,299,0.5737722679043246,-0.8190148866680801,-0.9749279121818236,-0.2225209339563146,27.99083,70.08473,11.76,18.85,2.4,13.835734,9.399998999999998,19.617297630259,False,True,False,False,1961.7297630258997,0.5183416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7466399831028518,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1825741858350543,0.0,0.0,0.0,0.0,0.0,2023-05-27
2023,5,6,21,True,0,False,True,300,0.5595892624101765,-0.8287700871745038,-0.7818314824680299,0.6234898018587334,28.455416,73.55037,6.83,10.92,0.5,8.0183,9.199999999999996,20.9290637530392,False,True,False,False,2092.90637530392,0.3078736333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7466399831028518,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1825741858350543,0.0,0.0,0.0,0.0,0.0,2023-05-28
2023,5,0,22,False,0,False,True,301,0.545240438540651,-0.8382797052177744,0.0,1.0,29.332504,68.22231,6.55,9.66,0.0,8.378339,9.500000000000004,20.0113118096424,False,True,False,False,2001.1311809642398,0.30311216666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7466399831028518,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1825741858350543,0.0,0.0,0.0,0.0,0.0,2023-05-29
2023,5,1,22,False,0,False,True,302,0.5307300481619334,-0.8475409228928311,0.7818314824680298,0.6234898018587336,30.722084,63.67277,7.13,10.83,0.0,6.9146996,8.799999000000003,19.5616018845268,False,True,False,False,1956.16018845268,0.33232930000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7466399831028518,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1825741858350543,0.0,0.0,0.0,0.0,0.0,2023-05-30
2023,5,2,22,False,0,False,True,303,0.5160623910158528,-0.8565509959010036,0.9749279121818236,-0.22252093395631434,29.87625,68.58042,8.27,12.63,3.1000001,8.071543,10.65,20.489257730250003,False,True,False,False,2048.925773025,0.4080693666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7466399831028518,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1825741858350543,0.0,0.0,0.0,0.0,0.0,2023-05-31
2023,6,3,22,False,0,False,True,304,0.5012418134457758,-0.865307254363206,0.43388373911755823,-0.900968867902419,29.217916,74.51559,9.25,13.69,10.8,4.4291134,13.000000000000004,21.7719024931044,True,True,False,False,2177.19024931044,0.45889250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.18257418583508447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-01
2023,6,4,22,False,0,False,True,305,0.48627270710868997,-0.8738071036110808,-0.433883739117558,-0.9009688679024191,27.74292,83.46127,10.48,15.7,17.5,4.479452,10.300001999999996,23.154593367084,True,True,True,False,2315.4593367084003,0.48008882794666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-02
2023,6,5,22,True,0,False,True,306,0.4711595076738638,-0.8820480249558537,-0.9749279121818236,-0.2225209339563146,26.490835,87.633385,12.44,18.62,21.7,3.5980654,8.150001,23.214815425264756,True,False,True,False,2321.481542526475,0.5250924165866666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-03
2023,6,6,22,True,0,False,True,307,0.4559066935084588,-0.8900275764346767,-0.7818314824680299,0.6234898018587334,27.244997,86.07925,9.82,14.64,15.400001,4.2932315,7.850000999999999,23.452289080122505,True,False,True,False,2345.22890801225,0.41777554642666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-04
2023,6,0,23,False,0,False,True,308,0.440518784350495,-0.8977433935342337,0.0,1.0,27.034586,88.09347,9.09,13.36,19.999998,3.889966,6.650000000000002,23.8157049075342,True,False,True,False,2381.57049075342,0.3739929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-05
2023,6,1,23,False,0,False,True,309,0.42500033996955416,-0.9051931898913974,0.7818314824680298,0.6234898018587336,27.388748,83.294685,8.74,12.95,7.6999993,4.8660207,10.499999999999996,22.8133713720438,True,True,True,False,2281.33713720438,0.3997967333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-06
2023,6,2,23,False,0,False,True,310,0.4093559588156213,-0.9123747579707273,0.9749279121818236,-0.22252093395631434,27.361666,81.28515,7.99,11.83,4.7,5.452245,10.750000000000004,22.240971250599003,False,True,True,False,2224.0971250599,0.3590972333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-07
2023,6,3,23,False,0,False,True,311,0.39359027665646673,-0.9192859697186104,0.43388373911755823,-0.900968867902419,26.680418,85.22325,9.88,14.42,15.499999,5.144838,10.849999999999998,22.737919333185,True,True,True,False,2273.7919333184996,0.4420641333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-08
2023,6,4,23,False,0,False,True,312,0.3777079652039649,-0.9259247771938498,-0.433883739117558,-0.9009688679024191,27.232504,85.468666,7.5,10.85,12.6,4.8382554,10.349999999999998,23.27525788719664,True,True,True,False,2327.525788719664,0.33557499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-09
2023,6,5,23,True,0,False,True,313,0.36171373072976765,-0.9322892131745133,-0.9749279121818236,-0.2225209339563146,28.336668,82.15606,8.06,11.68,0.0,4.5364585,8.5,23.2802899640808,False,True,True,False,2328.02899640808,0.3547206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-10
2023,6,6,23,True,0,False,True,314,0.3456123126707335,-0.9383773917408641,-0.7818314824680299,0.6234898018587334,28.51375,76.477135,9.86,14.3,1.7,11.162215,7.549999999999997,21.806499081062505,False,True,False,False,2180.64990810625,0.4411692666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-11
2023,6,0,24,False,0,False,True,315,0.3294084822245304,-0.9441875088341993,0.0,1.0,29.413748,72.490486,5.22,7.64,0.0,9.784152,10.450000999999997,21.322168876015283,False,True,False,False,2132.216887601528,0.24260821391999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12
2023,6,1,24,False,0,False,True,316,0.3131070409358269,-0.9497178427914316,0.7818314824680298,0.6234898018587336,29.561666,73.70579,5.42,7.96,3.1999998,6.4661775,9.700000000000005,21.7886594624614,False,True,False,False,2178.8659462461396,0.2562395333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-13
2023,6,2,24,False,0,False,True,317,0.29671281927349075,-0.9549667548552551,0.9749279121818236,-0.22252093395631434,28.203333,84.20544,7.71,11.42,9.0,6.0608964,8.95,23.7487406473152,True,True,True,False,2374.87406473152,0.3511391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14
2023,6,3,24,False,0,False,True,318,0.28023067519921585,-0.9599326896597447,0.43388373911755823,-0.900968867902419,27.907501,84.34001,14.11,20.84,12.3,3.3364112,8.450000000000003,23.537189134150104,True,True,True,False,2353.7189134150103,0.6247437666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-15
2023,6,4,24,False,0,False,True,319,0.26366549272800704,-0.9646141756912435,-0.433883739117558,-0.9009688679024191,29.07625,76.3327,13.68,20.52,0.5,4.8171773,8.799999000000003,22.19468668375,False,True,False,False,2219.468668375,0.6239448000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16
2023,6,5,24,True,0,False,True,320,0.24702218048093552,-0.9690098257244062,-0.9749279121818236,-0.2225209339563146,28.947084,73.73617,7.69,11.72,1.1,4.6075006,10.449999999999996,21.3444710682828,False,True,False,False,2134.44710682828,0.3492029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-17
2023,6,6,24,True,0,False,True,321,0.23030567023061221,-0.9731183372332619,-0.7818314824680299,0.6234898018587334,28.942917,73.8889,7.01,10.76,0.3,4.977087,10.6,21.385602999213003,False,True,False,False,2138.5602999213,0.3220627666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18
